district,sector,latitude,longitude,soil_type,crop_type,planting_year,planting_season,field_size_ha,elevation_m,soil_ph,soil_organic_matter,soil_nitrogen,soil_phosphorus,soil_potassium,avg_temperature,min_temperature,max_temperature,rainfall_mm,rainfall_days,humidity_pct,fertilizer_used,fertilizer_quantity_kg_ha,pesticide_used,irrigation_used,previous_year_yield,yield_tonnes_per_ha
Gakenke,Rusasa,-1.77,29.8775,Clay loam,Coffee,2024,C,1.3165557416409488,2339.2311971196955,5.5796980615288945,3.4252872826155984,0.29012829775689375,20.19036330528381,185.62722205151482,22.053924452182745,18.219660027397403,28.40046598282351,1438.9700636028012,162,65.1540883353164,1,116.96509353765498,1,1,0.8162192071262031,1.6784256053308952
Kicukiro,Gikondo,-1.975,30.0756,Sandy loam,Maize,2024,B,7.943777914194801,1676.3524416461541,5.941799200434003,2.137796586350347,0.1890249269605201,21.50125652730661,91.75133777272602,24.400093457741594,19.86931899213396,27.765184590134577,1243.0297546021466,120,65.80896641272852,1,63.64319082795121,1,1,1.3721623587567324,4.44712209039865
Bugesera,Sake,-2.1347,30.2225,Clay loam,Sorghum,2024,B,9.205858015005065,2131.490215732174,6.806581574170353,3.063604526457032,0.2535490428203134,27.90916784757026,151.64413408479436,23.08319527295118,18.399052408783035,26.952736010589636,766.1300010390679,62,60.99767896456667,1,193.10671595125328,1,1,4.526603635697861,3.5732553647604575
Kamonyi,Kayenzi,-2.0567,29.7789,Loam,Tea,2024,A,5.301391985092407,2192.5435292317798,7.35284425486378,4.182001181291997,0.4435831199481425,48.87072754613296,160.82514610134442,20.67604823020916,16.90227184580427,28.205087347452025,1814.8869591970438,164,78.66941078055757,1,211.94304459081198,0,1,4.977388442568879,3.169005769227099
Ngororero,Nyange,-1.8456,29.6789,Sandy clay,Irish Potato,2024,B,9.008118011286145,2346.11879237959,6.96455763902341,3.6891965337394748,0.4324647213613221,23.62637556907274,169.36287523846428,19.667436328347847,14.732924824480412,26.099542308739217,1691.2437981133967,177,65.26335917902615,1,176.4111177271068,1,1,3.7542010378926562,18.463623890964644
Karongi,Mutuntu,-2.0567,29.3567,Clay,Rice,2024,C,8.776018230924079,2510.570158275692,5.7604444149578296,2.2435250523574553,0.23526592495774618,21.824626630481152,76.85998395967219,19.985064522232967,15.5360389378557,25.63550726377588,2100.333202716266,200,70.8199249775862,1,259.03490309871734,0,0,9.327495589386306,7.225246640765645
Nyaruguru,Ruheru,-2.7234,29.6678,Clay loam,Banana,2024,A,9.351990271139158,2439.311062285633,5.85305821940321,2.8537456381909205,0.33187322244412104,28.922711851786612,116.53700409425464,22.0891380786241,17.069821672042004,28.26549714740176,1830.5717424782488,179,73.23796326201493,1,262.27118122898776,1,1,7.969968713863225,40.62182115829087
Nyabihu,Jomba,-1.6567,29.5789,Sandy clay,Coffee,2024,A,8.87933392624817,2597.4404148033327,5.812441807845936,1.924154062676367,0.21011369299258614,12.462536229882849,59.420410059157426,16.58017853760491,11.381839761528544,22.241041451749645,1771.4674564212523,168,73.12834874096751,1,261.7729148937554,1,1,2.8911461598119237,1.8369311036008356
Musanze,Nyange,-1.5778,29.6111,Sandy loam,Sorghum,2024,C,7.773263343838789,2380.2642265223176,6.287190061065264,1.9080706337588413,0.17093925770220766,18.756474690698205,106.75482926199652,21.854095057114776,16.923266759570872,25.318363435538224,1602.098986128909,173,74.89630586257293,1,211.99307866862236,1,1,9.27896257674432,4.062915590812936
Kamonyi,Mugina,-2.0789,29.7678,Sandy loam,Sweet Potato,2024,C,9.307873713311851,2713.2733044537003,6.3216817600796915,1.6577700631909176,0.1590952074338487,19.58871621181338,104.6218655031226,15.331432126306403,11.372810355070508,21.216213585162627,2105.1149481743514,200,71.6511586033618,1,124.78883535021832,1,1,3.21543824944076,10.817992739017376
Kamonyi,Kayumbu,-2.0678,29.7567,Clay,Maize,2024,A,3.3132190579966587,2774.6320920567846,6.488746713688647,2.6240656859869427,0.21064863934918365,28.05521700486718,148.5805762043208,14.550355064310772,8.940842993025669,20.069200950462225,2012.7049781767573,200,73.63719528704783,1,295.571898302166,0,1,9.820448809968857,4.441444779959422
Nyamagabe,Rugano,-2.4456,29.5678,Clay,Banana,2024,C,3.682435018166183,2667.679411500325,5.482429316488707,3.3959508902407824,0.40373295008406795,33.401519159796784,120.66037981438238,19.363206593928414,13.645789458813319,24.72816977477791,1822.1779959209803,170,69.17964226724062,1,163.90324034811786,0,0,4.719573865621001,28.294957554853823
Nyarugenge,Nyamirambo,-1.975,30.0397,Sandy loam,Beans,2024,B,6.800915179490381,1601.2588757748879,6.322096992960196,2.4666202956628744,0.2940256010408574,26.621457390261675,141.86813206086848,23.308615015733427,18.96865369612411,29.610480907443527,1293.42255562573,114,65.85142047205998,1,198.81606632701707,0,0,4.482693029282521,1.8282977946242795
Gisagara,Mugombwa,-2.4345,29.8567,Clay,Tea,2024,A,5.372724124844404,2070.4286964303533,6.283219466310053,3.741533463204777,0.3723566312572016,31.870036308121705,149.320274973909,19.681606816299833,15.453513787675684,22.970176251411303,1315.7776094375026,138,72.18168782237812,1,205.36014292971586,1,1,9.821744794630476,3.733651348212366
Rusizi,Muganza,-2.6789,29.0678,Sandy clay,Sorghum,2024,B,2.1595184031643804,3199.377252699671,6.273221061513766,3.4219095176538703,0.37495017099411154,28.740403965015513,143.51164347479263,14.327483683715318,9.172402692298704,17.975796289475113,2200.0,200,77.91887163681032,1,224.62776712620496,1,0,1.9073898245143583,3.126909796141727
Ngoma,Zaza,-2.2122,30.4775,Sandy clay,Tea,2024,A,4.516522286222829,1560.742481024386,6.543274394593066,2.859224471229869,0.2734966951934935,24.708467548638247,169.68247969027883,26.384158850615183,23.200506426008136,30.207734222510094,1094.2751063067274,107,60.44459013407907,1,253.6980251409267,1,1,8.165812093860115,3.478499912842655
Gicumbi,Mugambi,-1.5194,30.155,Clay loam,Sorghum,2024,C,3.5799836859756202,1833.3087560178517,6.002251394431687,4.406801261357272,0.39684338024197774,34.60000262972298,199.69913731409395,22.471439311372947,18.87593360490323,27.794419863169473,907.5146864852021,80,61.28613404354395,1,157.52591957384183,1,1,6.497254913854302,3.9324848185240664
Ngoma,Rukumberi,-2.1928,30.4775,Clay,Coffee,2024,B,3.6758403174921157,1780.671935442227,5.261388412616607,2.806972047011574,0.2390768459852043,24.55257807975999,104.54032396489268,23.51947624426022,19.006115128715173,26.616529748333384,1045.5441265566985,94,66.75961949874404,1,220.06648130250628,1,1,7.962645651884481,2.2315025725609794
Ngoma,Zaza,-2.2122,30.4775,Sandy clay,Banana,2024,B,8.108438062138168,1706.7811178420998,6.795893547415397,2.907485771195229,0.3105338793421724,27.194327509722974,157.92507541372407,25.481659171567816,21.849715925513017,31.461946925549206,883.1757427946004,78,56.732793717008335,1,130.68671761986678,0,1,9.29875922895683,25.157279744547964
Bugesera,Nyarugenge,-2.1541,30.25,Sandy loam,Rice,2024,C,3.795130561372153,2029.6727287595986,5.917668387314235,2.030789319185433,0.2039017938713033,17.30131772775942,90.1360613433087,23.9131866353259,20.25313965178029,28.61461783832435,1048.3461882801403,111,57.39870707796935,1,294.9951545771089,1,1,7.826821528958495,9.918387574714695
Gisagara,Ndora,-2.4234,29.8567,Sandy loam,Sweet Potato,2024,B,9.796043461684166,2044.7438150208582,6.278455869183451,2.507960121903313,0.28841052665627287,27.618403286929716,123.10432089815099,19.439216566932963,16.00769811668707,27.43736235012028,1025.022493388852,120,71.35380833663459,0,0.0,1,1,7.199521672613218,11.245127716314215
Rubavu,Kanama,-1.7234,29.2567,Clay,Cassava,2024,A,1.333819610764576,2882.63526319008,5.3750716694689675,2.2827920509425814,0.26502343367448167,25.292594011973748,81.05150017283574,16.99619862860299,13.293816704078392,22.568792604078645,2045.9109836524945,200,72.3722579822397,1,169.4918580473396,1,1,1.5311746950968128,22.496524900109407
Ngoma,Mutenderi,-2.1539,30.505,Sandy loam,Tea,2024,A,6.655911207264545,1513.9906742293635,6.345251612422737,3.060513745418114,0.24614414527230455,31.72471959641354,108.45005056878736,22.337990824412557,18.29742707034652,26.625316443821028,1174.4440526009876,119,61.24904048462671,1,263.47825430384535,1,1,5.163779056021922,3.030849598289238
Kamonyi,Musambira,-2.0234,29.7789,Clay loam,Maize,2024,A,6.090716918758662,2701.5485413566666,6.776325321263435,2.5510771668023926,0.25119397020402284,19.45409107513456,142.56853364974964,18.899525809423086,13.593721512446628,25.83031306831685,1522.2125874979806,162,64.45871132057724,1,231.4915758805828,1,1,7.220597330180925,4.985175070087125
Muhanga,Kabacuzi,-2.1456,29.7678,Sandy loam,Banana,2024,B,1.5056206372578136,2595.552697614289,7.147466598341008,3.083993277834787,0.25023999283376874,28.60497436915485,207.41052841864658,20.91174651523234,16.661609013328462,26.550913275896264,1662.6491498216851,185,72.94597103559919,1,119.24829408556818,1,1,5.669241738921872,36.26275846366073
Kirehe,Nyarubuye,-2.27,30.705,Sandy loam,Rice,2024,C,3.136945494800642,1134.4624619917458,6.854630608028818,1.5283750568214163,0.15841970217102666,8.69729571445055,83.10879616275005,27.54834782137704,22.92406899297547,31.5055004700535,600.0,60,59.72917132734356,1,270.9459094224627,1,0,3.4851994413917176,7.372841248334008
Nyagatare,Rwempasha,-1.4672,30.505,Sandy loam,Sweet Potato,2024,B,0.9616550200721661,1817.8891794360627,6.777620700197943,2.7025943130225176,0.24753011749792464,19.914402058114263,96.83108319927658,19.74479352222957,14.61941272308844,23.640829446881902,926.1440760718181,91,65.53166993594172,1,105.34948752286425,1,1,1.6892673633212516,15.090126441539423
Ruhango,Kinihira,-2.2789,29.7678,Sandy loam,Beans,2024,A,5.999026086831867,2440.8371490563923,6.7559219658976515,3.027788421250362,0.3332623207073314,28.980776165664196,175.26893001360898,18.507279322265614,13.007928996156707,23.735551999610493,1736.846882900843,163,71.0043830550013,1,277.63590531826344,0,1,1.8038568778681114,1.904601403059783
Rwamagana,Rubona,-1.97,30.405,Sandy loam,Maize,2024,C,5.469801076822929,1449.2767825460764,6.800638922308963,3.0437330058795715,0.305515244600293,27.450441471195948,133.47253468408056,26.212342217813646,23.052309282906492,31.720490616394294,919.636046459401,100,62.499620257215206,1,88.07665205564398,1,1,2.4079019376155726,4.98917368299897
Gakenke,Muzo,-1.7506,29.8775,Sandy clay,Vegetables,2024,A,5.291357559671302,2559.367136927006,5.5965941121560565,2.7975187935151555,0.3103208228876686,23.746270083266666,112.5289877732674,17.734307462808154,13.018833336222986,24.961555177967448,1535.39348060684,157,70.7563564684679,1,281.6769776108025,0,1,9.753078679106498,20.21206020084532
Gatsibo,Murambi,-1.6731,30.505,Clay loam,Banana,2024,B,0.2952722790622896,1805.02466158189,6.5982577668796525,3.939184768129098,0.37757822590993,43.76714593248171,194.8606273971074,25.791578235870013,21.996117359203026,32.55223582286429,835.9759657346732,73,52.579214564529536,1,234.5474390723289,1,0,6.253627760873584,37.69457457467823
Nyamasheke,Karambi,-2.3567,29.1789,Loam,Cassava,2024,C,6.15713713584341,2487.788503846282,7.160259355035,4.2051906871089795,0.47390060866946804,33.2831140817094,253.1087650493083,20.939541859363114,17.713555282421723,27.316792148242087,1528.826254793757,168,71.26067795943038,1,95.54977163596685,0,0,7.2846852738078,20.24995665179532
Gatsibo,Murambi,-1.6731,30.505,Clay loam,Banana,2024,C,3.724407622071839,1487.1351128531583,6.281150842144266,4.151319781570101,0.44966696124532507,48.17183112308239,236.5455094835083,25.335221637787548,19.377740944608405,31.601021436796305,838.4211758756568,68,62.40193128274404,1,97.76828999992402,1,1,6.731228787875245,32.27643299354256
Rusizi,Gashonga,-2.6453,29.0567,Sandy clay,Tea,2024,A,0.6630487017457988,3347.321436068972,6.579081761238749,3.3665923236729833,0.3221943684613501,23.846717156793947,224.18691669194686,15.545721808307377,9.898129962209401,18.803722378767258,2200.0,200,82.78078741913829,1,149.6813995196457,1,1,8.385748561184585,4.027730039709504
Rwamagana,Gishali,-1.9311,30.35,Clay,Irish Potato,2024,A,6.346132044552338,1828.0348312897913,6.293201834764588,3.056598836506206,0.2671742616884332,36.213799202272945,104.15692885171124,25.17045526669821,22.15184617997037,30.29634819589479,987.1051480028544,95,57.80000357920521,1,98.7543896943441,1,1,4.627771093453146,19.225370219571328
Nyanza,Nyanza,-2.3789,29.7678,Sandy loam,Sorghum,2024,A,8.678970625659787,2342.2219250356693,6.085922557686049,2.7211791110580905,0.2985642220450363,30.606541361220344,137.61268676647444,16.642127164027944,11.8428922968422,21.365532868249687,1587.2262789115036,161,69.22447305375266,1,85.43586528209686,1,0,0.6301307672738012,2.73187390779333
Nyanza,Cyabakamyi,-2.3228,29.7892,Sandy clay,Sweet Potato,2024,C,6.827645181144323,2010.7314678995779,5.9911899545550815,3.236414326773954,0.29752914378003487,17.513277988697222,202.6643083280858,22.04334195702712,16.598561721745778,28.17048274963123,1462.4252577157556,143,68.78087022658566,1,183.6362636146462,1,0,5.725740567724578,10.600787232829903
Nyarugenge,Gitega,-1.9547,30.0574,Clay loam,Irish Potato,2024,A,7.2410773730609295,2011.855347484698,6.840730581236768,3.6895026204117087,0.38519310209815416,40.40993410264053,133.50686717853006,21.551117866002034,17.128490515442284,28.788891472782023,1115.638463688258,105,63.91222166687245,1,236.86274259553676,1,1,4.09212928675068,25.315973312808442
Rulindo,Tumba,-1.7894,30.0206,Clay loam,Tea,2024,A,7.625153381729689,1834.595863734203,5.822250576705324,3.578854373253923,0.3019548578948767,22.349912565319304,163.62910522214392,21.69434487122699,17.080459032250616,25.162794879198373,1261.343546269656,115,64.94918209124465,1,281.800171169328,1,1,4.73832663661834,3.102158615710806
Ruhango,Byimana,-2.2789,29.7567,Sandy loam,Coffee,2024,A,8.12962948427707,2214.863981922149,6.389442713136484,3.123939235427213,0.3153023416877466,36.21583634979394,171.58204658862007,21.66772091497529,16.169179840503464,28.134829116070822,1365.456493175452,150,66.81467798307719,0,0.0,0,0,7.101591678232701,1.7023494517391398
Muhanga,Rugendabari,-2.1234,29.7678,Clay,Vegetables,2024,B,1.7780419051525607,2063.3483284096283,5.564682040012446,2.4687130287485624,0.25675712140289425,17.89427275977589,112.22136486205082,18.984088437895416,14.33808065922038,24.258007522503462,1595.8554726485363,178,72.18079551855006,1,264.43546788995684,0,1,0.799268151947189,16.87502288464907
Kirehe,Nasho,-2.27,30.65,Sandy clay,Coffee,2024,C,5.973817238037481,1552.5506212011137,6.477115550071908,3.743520702850139,0.41115225596995375,38.92119568252158,113.49000201518412,26.634242530169626,21.236530797578403,30.509456970492266,899.6742371804983,99,57.90374710446935,1,146.8108029460276,1,1,5.011500459045447,1.7677471011975348
Kirehe,Musaza,-2.2311,30.705,Sandy loam,Sorghum,2024,C,4.144309986816765,1386.1365614860213,5.852478352402273,1.5703344181404784,0.18653679468877524,8.648320225413473,54.05203070306887,27.597125642426576,22.197634859447128,32.37107060464968,600.0,60,54.80912117867801,1,57.432434572694184,1,1,4.303723781779825,3.6149907777209815
Nyanza,Rwabicuma,-2.3456,29.7678,Sandy clay,Irish Potato,2024,C,4.904867064828529,2361.158309660058,6.85878771291153,2.0934819581397464,0.250289834715721,13.780974760663916,75.77258812211353,21.092610699130184,15.98389085144917,24.768614422354595,1705.0713183688777,171,75.52828280235055,1,78.67014222046919,1,1,9.33623169449574,16.342182468943328
Gakenke,Cyabingo,-1.7117,29.8775,Clay loam,Vegetables,2024,A,9.32154800921163,2540.716224411442,6.2961701729171216,2.9255223857658392,0.24937688165275004,17.667916414692574,104.47368280488043,20.534077849622705,16.155326793865754,26.254035598798232,1093.3726872242082,89,71.47218043140519,1,218.20042459332123,0,1,4.595519934388761,18.706089438098935
Nyamasheke,Kagano,-2.3234,29.1567,Clay loam,Cassava,2024,C,6.4703528888673425,2975.4695859256985,5.908657279530311,3.4518623879408015,0.3206595315595361,28.750709009260287,192.87003630451719,15.899361226298398,10.369878824301619,20.190311597804083,1935.1046614721424,186,77.78119785121653,1,194.94902518483698,1,1,1.2227352307251327,20.30731657219949
Gasabo,Kacyiru,-1.9447,30.0922,Loamy sand,Coffee,2024,C,6.35491763737121,2266.16125102791,5.938946613496506,2.6247211210275605,0.24173598523655443,25.885053132635974,128.4821517668611,19.077488672646336,14.012963870667386,24.015539973625526,1322.717707106065,113,68.56261730342072,1,94.46767758781391,1,1,7.75215058755082,2.330758362654234
Rutsiro,Kigeyo,-1.9567,29.4789,Clay loam,Vegetables,2024,A,5.972534063905147,2524.190525278468,6.339215416427994,4.077934687060797,0.48126609662576586,37.189786383809526,163.2259756075003,19.562501282742797,15.65256366096612,23.4094131618253,2055.4536057974988,193,73.21514696974963,1,244.24893959338038,1,1,1.0615638070519977,19.31612003624834
Gakenke,Muzo,-1.7506,29.8775,Sandy clay,Irish Potato,2024,C,1.3781081542311429,1930.4455988151744,6.610329658798327,3.551980991550254,0.42144044618438037,42.283624797150544,235.6454362825534,21.911290641632757,17.88606902404802,29.886089176346758,1149.8650657773173,126,63.87110639243881,1,260.97993916223334,1,1,6.9073073693147204,24.709440942564434
Ruhango,Byimana,-2.2456,29.7678,Sandy clay,Beans,2024,B,5.296298522317898,2237.6376499286307,5.809797034871855,2.1679441981397636,0.18316199833879448,18.595163333989838,102.76267691848822,21.462495194789955,16.365207918681378,26.19248648680906,1213.0829598361931,123,68.96584041481591,1,254.23417043530785,1,1,1.3600569183925932,1.896547760631881
Kayonza,Kabarondo,-1.8367,30.4775,Clay,Cassava,2024,C,9.5617490169363,1408.2483320208366,5.609951518902697,2.911739659346125,0.3242097305580715,27.14428773966069,164.67370802287383,25.120531175717932,20.118108617723546,32.94987002774755,748.5206012691245,82,55.6840514053315,1,147.88098581827612,1,1,8.691373894437449,25.47747484516759
Nyanza,Rwabicuma,-2.3456,29.7678,Sandy clay,Banana,2024,C,2.310333349930614,2407.7507232886187,6.9385048935508955,2.3051179675771296,0.22208837756592328,20.70698480168694,109.51090989238105,21.30094406160815,17.595588743357283,24.69113358277221,1366.5374083116185,120,72.58642884703774,1,231.0350360910649,0,1,7.425443590598361,37.3425034284793
Gasabo,Gisozi,-1.9289,30.0839,Clay,Vegetables,2024,B,7.938909879800928,1965.672765684534,5.245277832192944,3.3350714506627197,0.38550234672767275,32.35213371586383,149.30844262795665,21.83016416462972,16.430112699833316,29.528774560921406,1608.7396475437831,148,68.69038835887196,1,239.2848968786812,1,1,6.500284334305508,17.819013638929068
Gicumbi,Bwisige,-1.5583,30.1275,Sandy clay,Maize,2024,B,1.492635578599342,2266.8994316704893,6.716276925615363,1.9146592593323688,0.1789752936012621,17.351087091938947,130.29133315312671,17.95544797992148,12.9853038414603,21.796119604752136,1068.1663249331878,95,71.39068163826927,1,278.45124498513167,1,1,5.171676422203251,5.518788765037767
Nyanza,Ntyazo,-2.3567,29.7345,Sandy loam,Sweet Potato,2024,C,0.802797870872832,2407.1713739679712,6.744872969095754,2.7226089515038945,0.279197211044021,22.728556637097462,137.3516142907086,19.700604760335803,14.714972805201796,24.05906837341554,1988.3837831835622,192,74.44486918637125,1,255.73850266215433,1,1,4.09330792435148,14.04934424068904
Rubavu,Gisenyi,-1.7023,29.2564,Sandy loam,Maize,2024,A,0.7798769518583777,2917.0971785661286,7.042710451292704,3.2930519462890935,0.37530734088263784,36.99177380123105,190.60023557806608,17.783315079108814,12.475995183144033,21.450384690421387,1797.8473441611222,162,71.2374367071741,1,218.51321655759602,1,1,7.8465505480048385,4.889501720374744
Nyarugenge,Kanyinya,-1.9425,30.0234,Sandy clay,Tea,2024,C,6.579056956701489,2141.6659917708967,6.022093382273813,2.9451025969070486,0.2456389295654211,23.200763427129413,171.69404713140383,19.069243389786667,16.031247312191443,23.84010817687744,1347.3311142813736,142,56.4753246145745,1,200.10251226871392,1,1,6.917961563888449,3.525917513855982
Rwamagana,Mwulire,-1.9117,30.405,Clay loam,Sorghum,2024,C,9.246646403460945,1869.6416963451572,6.244026061928013,3.640262913248382,0.42160371062997587,29.531017552470107,150.15282973711678,22.133549159628316,16.99799445237125,27.099895321813733,943.8732277085459,113,61.54329551978278,1,262.7586023472299,1,1,6.774610821234898,4.490397946720933
Nyaruguru,Cyahinda,-2.7456,29.6678,Clay loam,Sorghum,2024,B,7.584616468760144,2244.089911753383,5.768668015934628,4.422962455094527,0.3958756857582268,36.16560252261519,264.0209977312055,20.86779608935517,17.28507894790542,28.353299162320766,1754.2453883190308,185,70.51350131583376,1,69.45960909140587,1,0,6.497782674557314,3.188722714460497
Rutsiro,Mukura,-1.9234,29.4789,Clay,Banana,2024,C,7.622337788262258,2587.211916408103,5.757904370657282,2.579513482754475,0.2291079853891078,28.437256338610485,129.8532264456872,16.42315303039388,10.86810584177606,19.80338658890093,1804.5610481371211,182,82.52894971965273,1,272.7748564689929,1,1,8.458340676728149,42.736498560184856
Huye,Mbazi,-2.5934,29.7654,Clay loam,Maize,2024,A,5.840417030915161,2234.090207206673,6.4585799256147,3.6535989242564257,0.39713339652765933,41.65351630304985,155.42502255265978,23.086179999364155,18.890632589007968,29.94797399903898,1718.5842905206491,178,73.53257331426144,1,144.57923304300243,0,1,8.273877290047512,4.24257111132744
Burera,Bungwe,-1.4478,29.85,Clay loam,Irish Potato,2024,A,2.895955760558927,2272.99460197025,6.320235460431023,2.519966775449501,0.2552493909379735,29.775657648587185,151.2208817901497,22.47735325050005,17.532420055974423,30.424150002888325,1761.4391953685044,169,67.85571747722315,1,237.4643328795683,1,1,6.495720293850215,17.236423077371764
Kamonyi,Nyarubaka,-2.0678,29.7789,Clay,Tea,2024,A,1.574945546560191,2318.3066688322915,5.374608625010854,2.9850571055561756,0.32194911397867004,32.76741553245928,96.96311039487107,19.729622315843507,14.375831861210504,25.22798531196201,1752.6826167298918,172,67.85657830447559,1,228.50822996229334,1,1,4.2443359462588095,3.587832570609658
Ngororero,Hindiro,-1.8567,29.6789,Loam,Cassava,2024,C,6.630936312233797,2680.2808273624864,7.323498420675406,4.22079791333015,0.36477029434709785,38.217378531608816,231.08346894983436,20.026422276434058,16.56146457276148,24.918312093442314,1431.1834639992856,132,63.234849512121535,1,273.40569020945145,0,1,9.811391098862742,24.004743238591598
Ruhango,Bweramana,-2.2234,29.7567,Clay loam,Maize,2024,C,5.346478015620342,2305.0043137130488,5.580190381941044,2.8866331122881848,0.3295877579709606,31.178723666323865,179.79145270191447,17.73550146534574,14.640460388533917,23.261302243972008,1018.0080685454134,114,69.59109594908136,1,206.01486858592276,1,0,2.997830907307484,3.964531470039428
Kicukiro,Gatenga,-1.9872,30.0922,Clay loam,Cassava,2024,C,0.2874731410536705,1823.9177042239048,6.159596737758904,3.4018202002796194,0.38493570855906956,30.694812531563397,199.96578972648783,23.306565463361856,19.57707454820079,27.82547233526148,1206.1633203428294,112,73.63790409457273,1,68.91565901961349,1,1,0.8944182307459734,28.23024314864514
Kicukiro,Nyarugunga,-1.9935,30.1286,Sandy clay,Banana,2024,B,3.4969018040320057,1854.389511031629,6.158677591951059,3.1273529718225976,0.35763702486600346,18.071761563914553,134.196121517773,24.577323490051782,19.368760014236994,31.148600035722254,855.9568850746007,101,57.94233270044925,1,73.31575864106175,1,1,1.7621417161485844,37.995005478970896
Burera,Butaro,-1.4478,29.8775,Sandy clay,Irish Potato,2024,A,8.051821272803183,2228.2616141080007,6.826451109176768,2.12267226828384,0.21778510922382305,22.514920023137837,74.31804861007184,22.475697311739466,16.58016396181997,27.865087774852274,1625.7598202549177,145,69.58876772245495,1,256.8358170637823,1,1,9.001661705511795,15.372113282314007
Kayonza,Mukarange,-1.8367,30.505,Sandy loam,Sweet Potato,2024,B,2.603299013336016,1404.8373489642804,6.3300793865506195,2.7056161002110373,0.3216373230527372,24.357583684104505,159.68565673224992,24.1583409171495,19.67160915007592,27.391162782159892,798.501382460711,64,55.43617107861803,1,128.63551968838743,1,1,5.3252350244239395,17.493446780078415
Bugesera,Mareba,-2.1347,30.2775,Clay,Vegetables,2024,B,9.899930948524513,1903.6207614201912,5.9497302418306885,2.757334515559675,0.3233328275141134,33.049994065614534,150.93994294568972,19.821783101142127,15.27327555301449,26.208867762271936,781.5202518210681,88,57.39575741108294,1,213.64064555027002,1,1,6.053627165555113,23.269780758804224
Musanze,Kimonyi,-1.5194,29.5836,Sandy clay,Beans,2024,C,0.30906904491670173,2533.078942219741,5.517185306883971,2.469454223673968,0.2912510601019472,28.760264234426288,74.94228652849219,17.691146773760032,12.146539890577543,21.429529133468808,1557.3255465080726,147,75.85671285502737,0,0.0,0,1,5.835354776822555,1.574134718163801
Bugesera,Mareba,-2.1347,30.2775,Clay,Cassava,2024,B,6.109465846493298,1964.4693495221493,5.387029918488659,2.7257300881797235,0.3172123765713323,15.5678618089304,108.63691992301398,22.868534160639726,18.465807986663123,26.472057943424513,699.5634386885386,67,54.73354961607734,1,53.95959882813921,1,1,8.843998094508535,27.006721897733712
Burera,Rugendabari,-1.4867,29.8775,Sandy clay,Tea,2024,C,8.84055100765726,2109.9154569894713,6.0299854945587965,3.6776744967739416,0.378519433421978,24.03009243910416,118.77789541820218,21.060811067416786,15.826463245933555,26.860965415041875,1733.8141791645205,159,70.17475217925141,1,58.39835330995661,1,1,9.29899227515151,3.5591565901760607
Gisagara,Gishubi,-2.4567,29.8789,Sandy loam,Tea,2024,C,0.6564492200900791,2002.0226848796187,6.676713406013995,1.6996078265904553,0.19547786199160103,15.44558608339771,65.9998882264603,20.046345079305816,14.844702952453854,27.217631933699547,1438.540664055073,154,74.1064773666551,1,132.17282578182036,1,1,2.960300743224276,3.30618834104381
Nyagatare,Musheri,-1.4089,30.505,Clay loam,Maize,2024,B,1.215475873958885,1704.8244929649693,6.604050426048834,3.051173163013244,0.29805571257967656,35.76005227796654,186.40270850311745,26.498748129033682,21.48066423800836,32.05777281829987,917.9323800103718,80,52.00733072327903,1,290.5217242177565,0,1,3.0938287214335154,5.295340564476909
Nyamasheke,Rangiro,-2.3678,29.1789,Clay,Coffee,2024,A,0.260681717646303,2967.8488864426254,5.164464071417041,3.7907189692318095,0.4427091945706919,36.14562695466991,171.64425930555467,18.732019656641253,12.882920648223251,25.63472128390996,1792.0682126798579,161,77.36541887394317,1,67.88624086114771,1,1,7.564435148296818,2.2619827405516664
Gisagara,Musha,-2.4789,29.8345,Clay loam,Vegetables,2024,C,4.816998443124379,2480.158998105428,6.470496344964818,2.5429018238178163,0.21979852818109502,22.69312907079398,85.37072481237693,17.5143181487271,14.247233721449774,20.784566462743623,1689.2132949317345,181,82.91265254869487,1,73.30467293378621,1,0,8.3588280989329,15.161371672634065
Kamonyi,Nyarubaka,-2.0678,29.7789,Clay,Coffee,2024,B,9.592963776127409,2353.9726234893815,5.192601731365313,3.690809220238802,0.4420376096920328,42.579719148026825,185.78246664566433,19.726212346770083,15.005921609547084,26.687552508126885,1463.3490078425689,146,70.79448627113061,1,181.2845575053309,0,1,4.594055828148342,2.032919973641141
Gicumbi,Rukomo,-1.6167,30.1,Sandy loam,Sorghum,2024,B,9.497330326347486,2008.9366606080218,5.8566439309657365,1.5606383554637187,0.18047954718064219,12.586313823349816,100.39504153673784,21.317395095818373,15.60224828965461,24.659708349255776,1324.0762080245388,133,69.85914375761725,1,112.8453412142167,1,1,4.817807212048974,3.4796972731417615
Nyabihu,Rurembo,-1.6234,29.5678,Sandy clay,Sorghum,2024,A,3.4924945208283944,2081.867830437446,6.813301859450634,2.954783735039258,0.28307467237970846,33.87801179216758,187.50694078069142,22.859725107527325,18.545750725194324,27.93121256097272,1424.9686037859012,135,63.8035964558031,0,0.0,1,0,6.7670506721554196,2.699615247144016
Nyagatare,Nyagatare,-1.4672,30.45,Sandy clay,Coffee,2024,B,9.41010112878671,1682.4860472652324,6.219411726795633,3.405402497324306,0.3975480794010693,25.818095577166527,186.34722348172426,26.69383641998101,21.346709298409984,29.85634873524109,824.8254825627267,82,55.43552351220518,1,281.4687317523669,1,0,5.713396943164774,1.773018251584423
