date,location,latitude,longitude,elevation_m,temp_min_c,temp_max_c,temp_avg_c,humidity_pct,rainfall_mm,wind_speed_kmh,sunshine_hours,month,day,day_of_year,year,is_rainy_season,temp_avg_lag1,rainfall_lag1,humidity_lag1,temp_avg_lag3,rainfall_lag3,humidity_lag3,temp_avg_lag7,rainfall_lag7,humidity_lag7,temp_avg_rolling7,rainfall_rolling7,humidity_rolling7,loc_Bugesera,loc_Burera,loc_Gakenke,loc_Gasabo,loc_Gatsibo,loc_Gicumbi,loc_Gisagara,loc_Huye,loc_Kamonyi,loc_Karongi,loc_Kayonza,loc_Kicukiro,loc_Kirehe,loc_Muhanga,loc_Musanze,loc_Ngoma,loc_Ngororero,loc_Nyabihu,loc_Nyagatare,loc_Nyamagabe,loc_Nyamasheke,loc_Nyanza,loc_Nyarugenge,loc_Nyaruguru,loc_Rubavu,loc_Ruhango,loc_Rulindo,loc_Rusizi,loc_Rutsiro,loc_Rwamagana
2022-04-07,Rutsiro,-1.95,29.33,1700,-2.4,15.4,6.5,90.9,31.0,0.6,4.1,4,7,97,2022,1,6.1,50.1,89.2,5.6,18.2,87.7,5.5,0.0,82.4,6.285714285714286,24.957142857142856,87.07142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-08,Rutsiro,-1.95,29.33,1700,-2.7,14.4,5.8,90.8,0.0,5.7,12.7,4,8,98,2022,1,6.5,31.0,90.9,6.7,26.8,89.5,5.6,23.2,82.3,6.314285714285714,21.642857142857142,88.28571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-09,Rutsiro,-1.95,29.33,1700,-4.3,15.1,5.4,86.8,0.0,5.7,11.4,4,9,99,2022,1,5.8,0.0,90.8,6.1,50.1,89.2,6.4,25.4,84.7,6.171428571428572,18.014285714285716,88.58571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-10,Rutsiro,-1.95,29.33,1700,-4.6,15.1,5.3,85.5,0.0,2.3,9.6,4,10,100,2022,1,5.4,0.0,86.8,6.5,31.0,90.9,7.1,0.0,85.2,5.914285714285714,18.014285714285716,88.62857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-11,Rutsiro,-1.95,29.33,1700,-5.7,12.5,3.4,86.5,27.2,7.6,2.2,4,11,101,2022,1,5.3,0.0,85.5,5.8,0.0,90.8,5.6,18.2,87.7,5.6,19.3,88.45714285714287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-12,Rutsiro,-1.95,29.33,1700,-2.6,14.9,6.2,84.2,0.0,0.6,10.1,4,12,102,2022,1,3.4,27.2,86.5,5.4,0.0,86.8,6.7,26.8,89.5,5.528571428571429,15.471428571428573,87.70000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-13,Rutsiro,-1.95,29.33,1700,-2.4,13.7,5.6,85.0,26.9,4.2,3.5,4,13,103,2022,1,6.2,0.0,84.2,5.3,0.0,85.5,6.1,50.1,89.2,5.457142857142857,12.157142857142857,87.10000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-14,Rutsiro,-1.95,29.33,1700,-2.0,16.0,7.0,86.3,14.1,3.9,4.0,4,14,104,2022,1,5.6,26.9,85.0,3.4,27.2,86.5,6.5,31.0,90.9,5.528571428571429,9.742857142857144,86.44285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-15,Rutsiro,-1.95,29.33,1700,-2.6,14.3,5.8,83.1,0.0,0.8,11.3,4,15,105,2022,1,7.0,14.1,86.3,6.2,0.0,84.2,5.8,0.0,90.8,5.528571428571429,9.742857142857144,85.34285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-16,Rutsiro,-1.95,29.33,1700,-3.9,13.6,4.9,80.0,9.05,6.8,13.0,4,16,106,2022,1,5.8,0.0,83.1,5.6,26.9,85.0,5.4,0.0,86.8,5.457142857142856,11.035714285714286,84.37142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-17,Rutsiro,-1.95,29.33,1700,-2.1,15.6,6.8,80.7,18.1,1.3,4.8,4,17,107,2022,1,4.9,9.05,80.0,7.0,14.1,86.3,5.3,0.0,85.5,5.671428571428572,13.62142857142857,83.68571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-18,Rutsiro,-1.95,29.33,1700,-2.4,14.3,5.9,85.8,18.7,1.2,2.9,4,18,108,2022,1,6.8,18.1,80.7,5.8,0.0,83.1,3.4,27.2,86.5,6.028571428571429,12.407142857142857,83.58571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-19,Rutsiro,-1.95,29.33,1700,-3.4,14.8,5.7,88.0,18.7,3.5,3.3,4,19,109,2022,1,5.9,18.7,85.8,4.9,9.05,80.0,6.2,0.0,84.2,5.957142857142856,15.078571428571427,84.12857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-20,Rutsiro,-1.95,29.33,1700,-2.5,15.5,6.5,88.8,0.0,2.1,8.8,4,20,110,2022,1,5.7,18.7,88.0,6.8,18.1,80.7,5.6,26.9,85.0,6.0857142857142845,11.235714285714286,84.67142857142856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-21,Rutsiro,-1.95,29.33,1700,-3.5,14.7,5.6,87.2,15.2,5.0,5.4,4,21,111,2022,1,6.5,0.0,88.8,5.9,18.7,85.8,7.0,14.1,86.3,5.885714285714285,11.392857142857142,84.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-22,Rutsiro,-1.95,29.33,1700,-3.6,14.5,5.5,87.4,11.3,4.8,3.9,4,22,112,2022,1,5.6,15.2,87.2,5.7,18.7,88.0,5.8,0.0,83.1,5.8428571428571425,13.007142857142856,85.41428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-23,Rutsiro,-1.95,29.33,1700,-3.1,15.05,4.5,86.8,43.6,6.2,2.0,4,23,113,2022,1,5.5,11.3,87.4,6.5,0.0,88.8,4.9,9.05,80.0,5.785714285714286,17.942857142857143,86.38571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-24,Rutsiro,-1.95,29.33,1700,-3.5,15.6,6.1,84.5,14.9,1.8,4.0,4,24,114,2022,1,4.5,43.6,86.8,5.6,15.2,87.2,6.8,18.1,80.7,5.685714285714286,17.485714285714288,86.92857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-25,Rutsiro,-1.95,29.33,1700,-4.3,15.8,5.7,86.2,0.0,1.8,12.4,4,25,115,2022,1,6.1,14.9,84.5,5.5,11.3,87.4,5.9,18.7,85.8,5.657142857142857,14.814285714285715,86.98571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-26,Rutsiro,-1.95,29.33,1700,-3.5,15.6,6.1,82.6,22.4,0.9,1.0,4,26,116,2022,1,5.7,0.0,86.2,4.5,43.6,86.8,5.7,18.7,88.0,5.714285714285714,15.342857142857143,86.21428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-27,Rutsiro,-1.95,29.33,1700,-3.0,14.4,5.7,83.8,36.6,5.1,3.6,4,27,117,2022,1,6.1,22.4,82.6,6.1,14.9,84.5,6.5,0.0,88.8,5.6000000000000005,20.571428571428573,85.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-28,Rutsiro,-1.95,29.33,1700,-2.5,15.9,6.7,86.1,32.6,1.5,4.3,4,28,118,2022,1,5.7,36.6,83.8,5.7,0.0,86.2,5.6,15.2,87.2,5.757142857142857,23.057142857142857,85.34285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-29,Rutsiro,-1.95,29.33,1700,-1.4,16.5,7.6,87.1,0.0,0.9,11.1,4,29,119,2022,1,6.7,32.6,86.1,6.1,22.4,82.6,5.5,11.3,87.4,6.057142857142857,21.442857142857143,85.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-04-30,Rutsiro,-1.95,29.33,1700,-2.2,14.3,6.1,87.0,25.2,2.8,4.2,4,30,120,2022,1,7.6,0.0,87.1,5.7,36.6,83.8,4.5,43.6,86.8,6.285714285714286,18.814285714285717,85.32857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-01,Rutsiro,-1.95,29.33,1700,-3.3,16.3,6.5,87.6,45.2,2.1,4.4,5,1,121,2022,1,6.1,25.2,87.0,6.7,32.6,86.1,6.1,14.9,84.5,6.3428571428571425,23.142857142857142,85.77142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-02,Rutsiro,-1.95,29.33,1700,-3.1,13.6,5.2,86.3,0.0,3.7,9.3,5,2,122,2022,1,6.5,45.2,87.6,7.6,0.0,87.1,5.7,0.0,86.2,6.271428571428572,23.142857142857142,85.78571428571426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-03,Rutsiro,-1.95,29.33,1700,-5.0,14.6,4.8,83.8,0.0,5.2,11.3,5,3,123,2022,1,5.2,0.0,86.3,6.1,25.2,87.0,6.1,22.4,82.6,6.085714285714286,19.942857142857143,85.95714285714287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-04,Rutsiro,-1.95,29.33,1700,-4.6,13.3,4.3,85.7,59.0,3.9,2.6,5,4,124,2022,1,4.8,0.0,83.8,6.5,45.2,87.6,5.7,36.6,83.8,5.885714285714285,23.142857142857142,86.22857142857141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-05,Rutsiro,-1.95,29.33,1700,-4.3,15.1,5.4,86.4,41.4,5.1,3.9,5,5,125,2022,1,4.3,59.0,85.7,5.2,0.0,86.3,6.7,32.6,86.1,5.700000000000001,24.400000000000002,86.27142857142859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-06,Rutsiro,-1.95,29.33,1700,-2.7,14.3,5.8,85.0,20.2,2.6,2.4,5,6,126,2022,1,5.4,41.4,86.4,4.8,0.0,83.8,7.6,0.0,87.1,5.442857142857143,27.285714285714285,85.97142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-07,Rutsiro,-1.95,29.33,1700,-3.8,16.2,6.2,83.2,18.7,1.5,2.3,5,7,127,2022,1,5.8,20.2,85.0,4.3,59.0,85.7,6.1,25.2,87.0,5.457142857142857,26.357142857142858,85.42857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-08,Rutsiro,-1.95,29.33,1700,-1.4,16.6,7.6,83.8,44.2,0.5,4.7,5,8,128,2022,1,6.2,18.7,83.2,5.4,41.4,86.4,6.5,45.2,87.6,5.614285714285714,26.214285714285715,84.88571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-09,Rutsiro,-1.95,29.33,1700,-2.4,16.0,6.8,80.3,16.5,3.5,2.2,5,9,129,2022,1,7.6,44.2,83.8,5.8,20.2,85.0,5.2,0.0,86.3,5.8428571428571425,28.571428571428573,84.02857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-10,Rutsiro,-1.95,29.33,1700,-2.9,13.9,5.5,79.9,10.5,0.7,4.3,5,10,130,2022,1,6.8,16.5,80.3,6.2,18.7,83.2,4.8,0.0,83.8,5.942857142857143,30.071428571428573,83.47142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-11,Rutsiro,-1.95,29.33,1700,-2.7,13.6,5.5,81.3,15.0,7.8,5.5,5,11,131,2022,1,5.5,10.5,79.9,7.6,44.2,83.8,4.3,59.0,85.7,6.114285714285715,23.785714285714285,82.84285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-12,Rutsiro,-1.95,29.33,1700,-3.5,14.1,5.3,82.1,0.0,0.9,11.5,5,12,132,2022,1,5.5,15.0,81.3,6.8,16.5,80.3,5.4,41.4,86.4,6.1,17.87142857142857,82.22857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-13,Rutsiro,-1.95,29.33,1700,-3.0,14.8,5.9,83.3,0.0,2.8,10.5,5,13,133,2022,1,5.3,0.0,82.1,5.5,10.5,79.9,5.8,20.2,85.0,6.114285714285714,14.985714285714286,81.98571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-14,Rutsiro,-1.95,29.33,1700,-4.7,15.65,5.5,85.3,28.0,4.3,1.2,5,14,134,2022,1,5.9,0.0,83.3,5.5,15.0,81.3,6.2,18.7,83.2,6.014285714285713,16.314285714285713,82.28571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-15,Rutsiro,-1.95,29.33,1700,-4.2,16.5,6.1,85.2,53.9,2.5,3.2,5,15,135,2022,1,5.5,28.0,85.3,5.3,0.0,82.1,7.6,44.2,83.8,5.8,17.7,82.48571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-16,Rutsiro,-1.95,29.33,1700,-3.0,16.5,6.7,83.8,39.8,1.9,3.4,5,16,136,2022,1,6.1,53.9,85.2,5.9,0.0,83.3,6.8,16.5,80.3,5.785714285714286,21.02857142857143,82.98571428571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-17,Rutsiro,-1.95,29.33,1700,-0.6,15.3,7.3,84.4,11.7,1.1,2.7,5,17,137,2022,1,6.7,39.8,83.8,5.5,28.0,85.3,5.5,10.5,79.9,6.042857142857143,21.2,83.62857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-18,Rutsiro,-1.95,29.33,1700,-1.2,15.4,7.1,87.7,39.3,1.6,3.4,5,18,138,2022,1,7.3,11.7,84.4,6.1,53.9,85.2,5.5,15.0,81.3,6.271428571428571,24.67142857142857,84.54285714285713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-19,Rutsiro,-1.95,29.33,1700,-3.3,14.2,5.5,84.3,26.6,1.6,3.5,5,19,139,2022,1,7.1,39.3,87.7,6.7,39.8,83.8,5.3,0.0,82.1,6.3,28.471428571428568,84.85714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-20,Rutsiro,-1.95,29.33,1700,-3.1,14.9,5.9,85.4,10.8,1.0,2.9,5,20,140,2022,1,5.5,26.6,84.3,7.3,11.7,84.4,5.9,0.0,83.3,6.3,30.014285714285712,85.15714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-21,Rutsiro,-1.95,29.33,1700,-2.2,15.7,6.8,82.7,35.4,1.8,0.9,5,21,141,2022,1,5.9,10.8,85.4,7.1,39.3,87.7,5.5,28.0,85.3,6.485714285714287,31.071428571428573,84.78571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-22,Rutsiro,-1.95,29.33,1700,-1.8,17.5,7.8,85.6,21.5,6.8,3.6,5,22,142,2022,1,6.8,35.4,82.7,5.5,26.6,84.3,6.1,53.9,85.2,6.728571428571429,26.44285714285714,84.84285714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-23,Rutsiro,-1.95,29.33,1700,-3.1,14.9,5.9,85.8,0.0,1.2,10.7,5,23,143,2022,1,7.8,21.5,85.6,5.9,10.8,85.4,6.7,39.8,83.8,6.614285714285714,20.75714285714286,85.12857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-24,Rutsiro,-1.95,29.33,1700,-3.5,14.3,5.4,87.3,0.0,5.2,8.5,5,24,144,2022,1,5.9,0.0,85.8,6.8,35.4,82.7,7.3,11.7,84.4,6.3428571428571425,19.085714285714282,85.54285714285713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-25,Rutsiro,-1.95,29.33,1700,-4.3,13.7,4.7,88.9,14.5,2.1,3.7,5,25,145,2022,1,5.4,0.0,87.3,7.8,21.5,85.6,7.1,39.3,87.7,6.0,15.542857142857143,85.71428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-26,Rutsiro,-1.95,29.33,1700,-3.5,15.6,6.0,85.4,46.5,1.5,3.5,5,26,146,2022,1,4.7,14.5,88.9,5.9,0.0,85.8,5.5,26.6,84.3,6.071428571428571,18.385714285714283,85.87142857142858,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-27,Rutsiro,-1.95,29.33,1700,-1.8,16.1,7.1,86.6,49.8,2.1,3.3,5,27,147,2022,1,6.0,46.5,85.4,5.4,0.0,87.3,5.9,10.8,85.4,6.242857142857143,23.957142857142856,86.04285714285713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-28,Rutsiro,-1.95,29.33,1700,-2.1,15.4,6.6,87.4,0.0,5.4,10.0,5,28,148,2022,1,7.1,49.8,86.6,4.7,14.5,88.9,6.8,35.4,82.7,6.214285714285714,18.900000000000002,86.71428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-29,Rutsiro,-1.95,29.33,1700,-1.3,16.5,7.6,84.8,0.0,4.5,13.0,5,29,149,2022,1,6.6,0.0,87.4,6.0,46.5,85.4,7.8,21.5,85.6,6.185714285714285,15.828571428571427,86.60000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-30,Rutsiro,-1.95,29.33,1700,-2.1,14.8,6.4,85.7,37.6,2.2,4.7,5,30,150,2022,1,7.6,0.0,84.8,7.1,49.8,86.6,5.9,0.0,85.8,6.257142857142857,21.2,86.58571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-05-31,Rutsiro,-1.95,29.33,1700,-3.9,15.2,5.6,83.7,65.1,9.5,3.5,5,31,151,2022,1,6.4,37.6,85.7,6.6,0.0,87.4,5.4,0.0,87.3,6.285714285714286,30.5,86.07142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-01,Rutsiro,-1.95,29.33,1700,-1.7,15.2,6.7,72.8,0.0,4.8,10.3,6,1,152,2022,0,5.6,65.1,83.7,7.6,0.0,84.8,4.7,14.5,88.9,6.571428571428571,28.428571428571427,83.77142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-02,Rutsiro,-1.95,29.33,1700,-2.7,14.9,6.1,64.1,0.0,0.9,11.7,6,2,153,2022,0,6.7,0.0,72.8,6.4,37.6,85.7,6.0,46.5,85.4,6.585714285714286,21.785714285714285,80.72857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-03,Rutsiro,-1.95,29.33,1700,-2.8,16.5,6.9,59.0,0.0,1.3,11.7,6,3,154,2022,0,6.1,0.0,64.1,5.6,65.1,83.7,7.1,49.8,86.6,6.557142857142857,14.671428571428573,76.78571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-04,Rutsiro,-1.95,29.33,1700,-1.0,16.2,7.6,57.5,0.6,8.6,6.2,6,4,155,2022,0,6.9,0.0,59.0,6.7,0.0,72.8,6.6,0.0,87.4,6.7,14.757142857142856,72.51428571428572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-05,Rutsiro,-1.95,29.33,1700,-2.5,17.7,7.6,56.3,0.0,2.2,10.5,6,5,156,2022,0,7.6,0.6,57.5,6.1,0.0,64.1,7.6,0.0,84.8,6.7,14.757142857142856,68.44285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-06,Rutsiro,-1.95,29.33,1700,-0.3,16.2,8.0,61.3,0.0,2.3,14.2,6,6,157,2022,0,7.6,0.0,56.3,6.9,0.0,59.0,6.4,37.6,85.7,6.928571428571429,9.385714285714284,64.95714285714284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-07,Rutsiro,-1.95,29.33,1700,-1.6,18.3,8.3,62.7,0.0,2.0,12.2,6,7,158,2022,0,8.0,0.0,61.3,7.6,0.6,57.5,5.6,65.1,83.7,7.314285714285715,0.08571428571428572,61.957142857142856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-08,Rutsiro,-1.95,29.33,1700,-1.4,17.7,8.1,62.6,0.0,1.5,8.3,6,8,159,2022,0,8.3,0.0,62.7,7.6,0.0,56.3,6.7,0.0,72.8,7.514285714285714,0.08571428571428572,60.49999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-09,Rutsiro,-1.95,29.33,1700,-0.0,17.1,8.4,60.3,0.0,2.6,10.1,6,9,160,2022,0,8.1,0.0,62.6,8.0,0.0,61.3,6.1,0.0,64.1,7.8428571428571425,0.08571428571428572,59.957142857142856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-10,Rutsiro,-1.95,29.33,1700,-2.5,16.5,7.0,61.3,0.0,1.7,8.3,6,10,161,2022,0,8.4,0.0,60.3,8.3,0.0,62.7,6.9,0.0,59.0,7.857142857142857,0.08571428571428572,60.285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-11,Rutsiro,-1.95,29.33,1700,-0.6,17.1,8.2,61.8,3.5,5.9,7.2,6,11,162,2022,0,7.0,0.0,61.3,8.1,0.0,62.6,7.6,0.6,57.5,7.942857142857142,0.5,60.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-12,Rutsiro,-1.95,29.33,1700,-0.4,18.3,9.0,63.6,4.0,1.9,3.2,6,12,163,2022,0,8.2,3.5,61.8,8.4,0.0,60.3,7.6,0.0,56.3,8.142857142857142,1.0714285714285714,61.942857142857136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-13,Rutsiro,-1.95,29.33,1700,-2.3,17.1,7.4,61.2,0.0,7.1,12.2,6,13,164,2022,0,9.0,4.0,63.6,7.0,0.0,61.3,8.0,0.0,61.3,8.057142857142859,1.0714285714285714,61.92857142857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-14,Rutsiro,-1.95,29.33,1700,-1.9,16.9,7.5,61.1,0.0,2.1,10.5,6,14,165,2022,0,7.4,0.0,61.2,8.2,3.5,61.8,8.3,0.0,62.7,7.942857142857143,1.0714285714285714,61.699999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-15,Rutsiro,-1.95,29.33,1700,-0.4,16.6,8.1,63.3,2.6,3.4,9.3,6,15,166,2022,0,7.5,0.0,61.1,9.0,4.0,63.6,8.1,0.0,62.6,7.942857142857142,1.4428571428571428,61.800000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-16,Rutsiro,-1.95,29.33,1700,-2.3,16.5,7.1,63.5,1.4,6.7,8.2,6,16,167,2022,0,8.1,2.6,63.3,7.4,0.0,61.2,8.4,0.0,60.3,7.757142857142857,1.6428571428571428,62.25714285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022-06-17,Rutsiro,-1.95,29.33,1700,-2.4,17.2,7.4,63.6,0.6,7.7,6.8,6,17,168,2022,0,7.1,1.4,63.5,7.5,0.0,61.1,7.0,0.0,61.3,7.814285714285715,1.7285714285714284,62.58571428571429,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
